time,command(rad),position(rad),velocity(rad/s),torque
1.1920928955078125e-06,1.5672949472015172,1.5642404556274414,0.038773175328969955,0.29416343569755554
0.0031909942626953125,1.5742890907876155,1.5642404556274414,-0.018631266430020332,0.3967040479183197
0.006398439407348633,1.5813105645685879,1.564621925354004,0.21501487493515015,0.3159533143043518
0.009521007537841797,1.5881244544131496,1.564621925354004,0.22911421954631805,0.60904860496521
0.012622833251953125,1.5948613514668328,1.565384864807129,0.1898374855518341,0.5564965009689331
0.015694379806518555,1.6014912473667797,1.566147804260254,0.43959715962409973,0.6423742771148682
0.018761396408081055,1.6080605389620508,1.567292332649231,0.618860125541687,0.9158159494400024
0.02182769775390625,1.6145677696810012,1.5691996812820435,1.0025634765625,0.8162661194801331
0.024896860122680664,1.621010787867311,1.571107029914856,1.3570611476898193,0.8470283150672913
0.027973413467407227,1.6273891285104232,1.5737773180007935,1.6138705015182495,0.8337834477424622
0.03104257583618164,1.6336626626522142,1.5764477252960205,1.6682536602020264,0.731242835521698
0.03410935401916504,1.6398327265764752,1.5794994831085205,1.837445616722107,0.7850766777992249
0.03717637062072754,1.645895533839498,1.5829328298568726,1.9804531335830688,0.7209888100624084
0.04024457931518555,1.6518438833350952,1.5867475271224976,2.054978370666504,0.5338521599769592
0.04331350326538086,1.6576678974422516,1.590562343597412,2.108354330062866,0.44028380513191223
0.04638338088989258,1.663359260961307,1.5947585105895996,2.5957884788513184,0.6355382800102234
0.04945254325866699,1.6689063997848692,1.5989547967910767,2.38832688331604,0.5312886238098145
0.052530527114868164,1.6743176893343141,1.6031509637832642,2.369192123413086,0.5137712955474854
0.055606842041015625,1.6795660787724653,1.6077287197113037,2.409475803375244,0.42319372296333313
0.05867767333984375,1.684637799061217,1.6123063564300537,2.4507668018341064,0.3855954706668854
0.06174635887145996,1.6895314396649825,1.6168841123580933,2.553490400314331,0.38901349902153015
0.06481432914733887,1.6942422510472386,1.6218433380126953,2.5897459983825684,0.4454108476638794
0.06788492202758789,1.6987681764149876,1.6264209747314453,2.805264472961426,0.4966811537742615
0.0709526538848877,1.703094430748563,1.6309987306594849,2.6421148777008057,0.4449836015701294
0.07402300834655762,1.7072223294637359,1.6355763673782349,2.56356143951416,0.35696956515312195
0.07710075378417969,1.7111511245028606,1.640535593032837,2.3430075645446777,0.37320515513420105
0.08017253875732422,1.7148577762667707,1.6451133489608765,2.715632915496826,0.4270389974117279
0.08324313163757324,1.7183432653600117,1.6496909856796265,2.708583116531372,0.4731822609901428
0.08632564544677734,1.7216160973392853,1.6546502113342285,2.513206720352173,0.3808957040309906
0.08938026428222656,1.7246309287180401,1.658846378326416,2.363149404525757,0.2736552953720093
0.09244823455810547,1.727425608283097,1.6634241342544556,2.203021287918091,0.4261844754219055
0.09551739692687988,1.7299832493940903,1.6680018901824951,2.518242120742798,0.3356069326400757
0.09859609603881836,1.7323057310160983,1.6725795269012451,2.3510642051696777,0.22623026371002197
0.1016700267791748,1.7343782347896837,1.6767758131027222,2.2604258060455322,0.21512168645858765
0.1047372817993164,1.7361977675780147,1.6805905103683472,2.1778438091278076,0.2236667424440384
0.1078038215637207,1.7377660589897017,1.6844053268432617,2.072098970413208,0.2228122353553772
0.11087298393249512,1.7390822496608627,1.6882200241088867,2.202014207839966,0.21811245381832123
0.11394929885864258,1.7401451052011094,1.6920348405838013,2.0247654914855957,0.2057221382856369
0.11701846122741699,1.7409481030462421,1.6954680681228638,1.8011902570724487,0.20401312410831451
0.12008547782897949,1.7414925280791995,1.6989012956619263,1.7921262979507446,0.2689555287361145
0.12315177917480469,1.7417781866457993,1.7019531726837158,1.7216296195983887,0.24417486786842346
0.1262216567993164,1.741804691509033,1.7046234607696533,1.298649549484253,0.24161134660243988
0.12929821014404297,1.7415707291230913,1.7072938680648804,1.295628309249878,0.2364843189716339
0.1323692798614502,1.7410774210827797,1.7099641561508179,1.4758983850479126,0.20914015173912048
0.1354529857635498,1.7403216891721747,1.7122529745101929,1.239230990409851,0.19760432839393616
0.13852262496948242,1.739311382222958,1.7145417928695679,1.1355000734329224,0.17837797105312347
0.14159178733825684,1.7380453641749818,1.71644926071167,0.9109178185462952,0.15402457118034363
0.14465832710266113,1.736526787649961,1.7183566093444824,0.8655985593795776,0.14804303646087646
0.14772534370422363,1.7347566399532792,1.7198824882507324,0.9058823585510254,0.15146104991436005
0.15079331398010254,1.7327371005216277,1.72102689743042,0.6440375447273254,0.1412069946527481
0.1538701057434082,1.7304648169604384,1.7221713066101074,0.530235767364502,0.15658807754516602
0.15694427490234375,1.7279508826745644,1.722934365272522,0.5735408663749695,0.16684214770793915
0.16001081466674805,1.725204344305415,1.723697304725647,0.18480201065540314,0.12326237559318542
0.16307783126831055,1.7222228592145221,1.7240787744522095,0.09013504534959793,0.13607995212078094
0.16614437103271484,1.719011781226285,1.7240787744522095,-0.047837033867836,0.08523689955472946
0.16921043395996094,1.7155759842694085,1.7240787744522095,0.04280155524611473,0.11642633378505707
0.17227864265441895,1.7119174522403733,1.723697304725647,-0.14955367147922516,0.06558327376842499
0.1753532886505127,1.7080356005612807,1.723697304725647,-0.10725566744804382,0.00961318425834179
0.17844700813293457,1.7039176421790097,1.722934365272522,-0.07704280316829681,-0.07113756239414215
0.1815190315246582,1.6996242442354692,1.7221713066101074,-0.4899519383907318,-0.10489051789045334
0.18459558486938477,1.6951268946980507,1.7214083671569824,-0.4305332899093628,-0.12027160823345184
0.1876673698425293,1.6904459078465752,1.720263957977295,-0.6319524049758911,-0.22922103106975555
0.1907336711883545,1.6855902816544615,1.718738079071045,-0.8394140601158142,-0.2061493843793869
0.1938011646270752,1.6805570467063737,1.717212200164795,-1.0448615550994873,-0.20144960284233093
0.1968679428100586,1.6753567654235173,1.7153048515319824,-1.0760815143585205,-0.22879377007484436
0.1999361515045166,1.6699934701229637,1.7130159139633179,-1.3026779890060425,-0.2052948772907257
0.2030031681060791,1.6644796915492142,1.7103456258773804,-1.4869763851165771,-0.13821622729301453
0.20607209205627441,1.6588180039820324,1.7076753377914429,-1.4758983850479126,-0.10959029197692871
0.20914840698242188,1.6530060888468203,1.7050049304962158,-1.626962661743164,-0.1570153385400772
0.2122180461883545,1.6470791170758272,1.7015717029571533,-1.623941421508789,-0.11941710859537125
0.2152855396270752,1.641037705104794,1.6981383562088013,-2.0046234130859375,-0.12198062241077423
0.2183544635772705,1.634883836477796,1.6943236589431763,-2.1486382484436035,-0.17923247814178467
0.22138571739196777,1.6287067958130002,1.6908903121948242,-1.904921054840088,-0.13736172020435333
0.22446298599243164,1.622344893760231,1.6866941452026367,-2.1838865280151367,-0.16855116188526154
0.22753572463989258,1.6159102197887465,1.6828793287277222,-2.234241247177124,-0.05831998214125633
0.23061227798461914,1.6093949472300637,1.6783016920089722,-2.232227087020874,-0.01345845777541399
0.23368453979492188,1.6028259678185173,1.6741054058074951,-2.059006690979004,0.004486152436584234
0.2367546558380127,1.5962086727549307,1.6691462993621826,-2.531334400177002,0.0019226367585361004
0.239821195602417,1.5895561225939954,1.6641870737075806,-2.8959028720855713,0.0061951628886163235
0.24288725852966309,1.5828715571674838,1.659609317779541,-2.878782272338867,-0.07327382266521454
0.24595403671264648,1.5761623004511676,1.6546502113342285,-2.818356513977051,-0.05233844369649887
0.2490227222442627,1.5694356887360972,1.649309515953064,-2.871732711791992,-0.09036392718553543
0.25210046768188477,1.5626860264406024,1.644350290298462,-2.7841153144836426,-0.024139773100614548
0.25517702102661133,1.5559458626031213,1.6386282444000244,-2.9190661907196045,-0.00021362630650401115
0.25824952125549316,1.5492314977415762,1.6332875490188599,-3.0902724266052246,0.007049668114632368
0.2613189220428467,1.5425507828156209,1.6275653839111328,-2.9261157512664795,-0.03781185671687126
0.26438093185424805,1.535922818419429,1.6218433380126953,-3.129549026489258,-0.08224612474441528
0.26744723320007324,1.5293321063538183,1.6161211729049683,-3.0781872272491455,-0.024567024782299995
0.27051305770874023,1.5227987595158188,1.6103990077972412,-3.2544288635253906,0.01730373129248619
0.27357983589172363,1.5163294447077704,1.6042953729629517,-3.3571527004241943,0.06515602022409439
0.27664875984191895,1.5099313657418578,1.5981918573379517,-3.127534866333008,0.10104524344205856
0.2797262668609619,1.5036010609342394,1.592088222503662,-3.0832226276397705,0.09976348280906677
0.28280138969421387,1.4973707925457878,1.5859845876693726,-3.0932936668395996,0.022858014330267906
0.2858855724334717,1.4912270397395966,1.579880952835083,-3.279606342315674,0.027557794004678726
0.2889580726623535,1.4852201426671132,1.5737773180007935,-3.2634928226470947,0.1433432549238205
0.2920255661010742,1.4793450640584724,1.567292332649231,-3.43369197845459,0.16598764061927795
0.2950918674468994,1.4736028552526392,1.561570167541504,-3.314854621887207,0.06771954149007797
0.29816293716430664,1.4679911327374164,1.5554665327072144,-3.274570941925049,0.08267337828874588
0.3012406826019287,1.4625155769208982,1.5493628978729248,-3.131563186645508,0.07156481593847275
0.3043196201324463,1.4571947020880833,1.5428777933120728,-3.2564430236816406,0.1420614868402481
0.30738067626953125,1.4520680767443417,1.5367742776870728,-3.182925224304199,0.17154192924499512
0.31044626235961914,1.447104718790062,1.5310521125793457,-3.136598825454712,0.21811245381832123
0.31351232528686523,1.442318972437075,1.5249484777450562,-3.2544288635253906,0.2681010067462921
0.31657958030700684,1.4377169751773626,1.519226312637329,-3.175875425338745,0.10360875725746155
0.31964564323425293,1.4333091345595836,1.5135042667388916,-3.0469672679901123,0.16598764061927795
0.322711706161499,1.429100168152585,1.5077821016311646,-3.0731518268585205,0.20016784965991974
0.32578015327453613,1.42509329138443,1.5020599365234375,-2.7891509532928467,0.3022812306880951
0.3288562297821045,1.4212886432620215,1.496337890625,-2.963378429412842,0.2228122353553772
0.3319284915924072,1.417706439698243,1.4909971952438354,-2.882810592651367,0.191195547580719
0.3350059986114502,1.4143416266868174,1.485656499862671,-2.833462953567505,0.20358586311340332
0.33807849884033203,1.4112104532495369,1.4806973934173584,-2.5917601585388184,0.1600061058998108
0.34114503860473633,1.4083173241980607,1.4753566980361938,-2.863675832748413,0.21896696090698242
0.3442108631134033,1.40566083056236,1.4703974723815918,-2.6058595180511475,0.3304798901081085
0.3472769260406494,1.403244034309493,1.4658198356628418,-2.523277521133423,0.29288166761398315
0.3503451347351074,1.401069303629064,1.4608606100082397,-2.6441290378570557,0.2228122353553772
0.353381872177124,1.3991601551386115,1.4566643238067627,-2.6048524379730225,0.3159533143043518
0.35645151138305664,1.3974791358723788,1.4520866870880127,-2.2956740856170654,0.28220033645629883
0.35951781272888184,1.396052177514425,1.4478904008865356,-2.232227087020874,0.29501792788505554
0.36258411407470703,1.3948794342151434,1.4440757036209106,-2.0046234130859375,0.23221179842948914
0.36565065383911133,1.3939625856790254,1.440260887145996,-2.0257725715637207,0.35910582542419434
0.3687174320220947,1.3933030530815818,1.4368276596069336,-1.8726940155029297,0.23050278425216675
0.371783971786499,1.3929019182206046,1.4333943128585815,-1.8042114973068237,0.3625238537788391
0.37485265731811523,1.3927597066239832,1.4303425550460815,-1.6581826210021973,0.3676508665084839
0.3779308795928955,1.3928777699037327,1.4272907972335815,-1.4889906644821167,0.3356069326400757
0.3809802532196045,1.3932520158874193,1.424238920211792,-1.4094300270080566,0.2663919925689697
0.3840479850769043,1.3938863529903678,1.4215686321258545,-1.310734748840332,0.4142214059829712
0.3871159553527832,1.3947784399624492,1.4192798137664795,-1.4980545043945312,0.3009994626045227
0.3901824951171875,1.3959263167568297,1.416990876197815,-1.1969329118728638,0.2672465145587921
0.39325428009033203,1.397331250473707,1.4150835275650024,-1.1224079132080078,0.2847638726234436
0.39632606506347656,1.398989403553239,1.4135576486587524,-0.9824215769767761,0.28006407618522644
0.399383544921875,1.400888839026458,1.4120317697525024,-0.7598535418510437,0.34201571345329285
0.4024496078491211,1.403040254594971,1.410887360572815,-0.5372854471206665,0.3027084767818451
0.4055159091949463,1.4054356687826188,1.409742832183838,-0.4889448285102844,0.27878233790397644
0.4085824489593506,1.4080715819208476,1.408979892730713,-0.546349287033081,0.3048447370529175
0.4116513729095459,1.410946227505044,1.4085984230041504,-0.035751886665821075,0.3347524106502533
0.4147200584411621,1.4140531239997904,1.408216953277588,-0.24422064423561096,0.3210803270339966
0.4177870750427246,1.4173859913922349,1.408216953277588,0.03978027030825615,0.2728008031845093
0.4208531379699707,1.420940366854454,1.408216953277588,-0.018631266430020332,0.2659647464752197
0.4239223003387451,1.4247158964777529,1.4085984230041504,0.11631952226161957,0.30740824341773987
0.4270007610321045,1.4287158805141043,1.408979892730713,0.29356831312179565,0.30698099732398987
0.43007707595825195,1.4329202198346362,1.409742832183838,0.33989471197128296,0.42319372296333313
0.4331495761871338,1.4373197624132918,1.410887360572815,0.6269168853759766,0.3791866898536682
0.4362180233001709,1.4419068530796892,1.4120317697525024,0.65108722448349,0.45139238238334656
0.4392871856689453,1.4466814795806855,1.41317617893219,0.931059718132019,0.45267415046691895
0.4423637390136719,1.4516476341090097,1.4150835275650024,0.9501945376396179,0.4475471079349518
0.44544243812561035,1.456790261854647,1.416990876197815,1.0418401956558228,0.48557260632514954
0.44850945472717285,1.4620778202857718,1.418898344039917,1.085145354270935,0.537270188331604
0.45157837867736816,1.4675250805098896,1.421187162399292,1.3772029876708984,0.5261616110801697
0.4546549320220947,1.4731347927329947,1.4238574504852295,1.3913023471832275,0.5564965009689331
0.45772433280944824,1.4788716974050007,1.426909327507019,1.5866788625717163,0.4466926157474518
0.46079087257385254,1.4847346040671132,1.4295796155929565,1.6420691013336182,0.539406418800354
0.46385765075683594,1.490720560995877,1.433012843132019,1.784069538116455,0.4727550148963928
0.46692514419555664,1.4968216632885136,1.4360647201538086,1.7588921785354614,0.5705958604812622
0.46999144554138184,1.5030250335109845,1.4398794174194336,1.8636301755905151,0.4902723729610443
0.47305750846862793,1.509323318709413,1.4436942338943481,2.100297451019287,0.503517210483551
0.47612667083740234,1.5157141427709007,1.4475089311599731,2.1486382484436035,0.382604718208313
0.4792046546936035,1.52220037086014,1.4517052173614502,2.196978807449341,0.34116122126579285
0.48227739334106445,1.5287428313509843,1.4562828540802002,2.399405002593994,0.5838406682014465
0.48534655570983887,1.5353350500405432,1.4604791402816772,2.3319294452667236,0.5197528004646301
0.4883861541748047,1.5419106462390082,1.4654383659362793,2.4265964031219482,0.48728159070014954
0.4914555549621582,1.5485882556185941,1.4700160026550293,2.5816891193389893,0.43814754486083984
0.4945223331451416,1.5552879499449526,1.4749752283096313,2.853605031967163,0.4761730432510376
0.4975898265838623,1.5620070389658935,1.4799343347549438,2.839505672454834,0.42404821515083313
0.5006558895111084,1.568730843029917,1.4852750301361084,2.823392152786255,0.30954450368881226
0.5037229061126709,1.5754546012351678,1.490615725517273,3.0399177074432373,0.29202717542648315
0.5067896842956543,1.5821657154601887,1.495956301689148,3.016754388809204,0.3603875935077667
0.5098557472229004,1.5888531857810182,1.501678466796875,3.139620065689087,0.4278934895992279
0.5129218101501465,1.5955086528528475,1.5070191621780396,3.0721447467803955,0.5141985416412354
0.5159885883331299,1.6021237749950494,1.5127413272857666,3.0691232681274414,0.23007553815841675
0.519054651260376,1.6086856479665141,1.5188448429107666,3.3682308197021484,0.221530482172966
0.5221209526062012,1.615186582765737,1.5245670080184937,3.2604715824127197,0.3544060289859772
0.5251891613006592,1.621620391490614,1.5302891731262207,3.024811267852783,0.4612191915512085
0.5282683372497559,1.6279959996712927,1.5363928079605103,3.2423439025878906,0.40183109045028687
0.5313446521759033,1.6342749374224415,1.5424963235855103,3.2463722229003906,0.30997177958488464
0.5343871116638184,1.6403863642386127,1.5485999584197998,3.448798418045044,0.3697871267795563
0.5374705791473389,1.646471123055498,1.5547035932540894,3.311833381652832,0.29544517397880554
0.5405421257019043,1.6524141929437977,1.560807228088379,3.3823299407958984,0.287754625082016
0.5436091423034668,1.6582219820243949,1.5669108629226685,3.3440604209899902,0.27878233790397644
0.546675443649292,1.6638934117297997,1.5730143785476685,3.5515220165252686,0.3189440667629242
0.5497448444366455,1.6694269444544894,1.579118013381958,3.188967704772949,0.3309071362018585
0.5528233051300049,1.6748241982480483,1.5852216482162476,3.2131381034851074,0.2394750863313675
0.5558993816375732,1.6800565557654399,1.591325283050537,3.2544288635253906,0.2360570728778839
0.5589709281921387,1.685113110245837,1.597428798675537,3.298741102218628,0.20016784965991974
0.5620377063751221,1.6899867170275038,1.6031509637832642,3.181918144226074,0.29672694206237793
0.565105676651001,1.6946799081301234,1.6088731288909912,3.0902724266052246,0.33817043900489807
0.5681722164154053,1.699181724887377,1.6145952939987183,3.1980316638946533,0.23349355161190033
